種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,1.54,12,0,12,0,0,1,0,1,0,0,0,11.2,8,0,8,5,0,2,2,1.11,0.2,-,5.83
Nighter,6.26,26,0,26,1,1,4,0,5,1,1,1,23.0,28,7,33,7,0,19,16,1.52,0.283,-,1.21
