種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,4.8,15,0,15,0,0,1,0,1,0,0,0,15.0,16,3,12,6,0,8,8,1.47,0.276,-,1.88
Visitor,4.58,23,0,23,1,1,4,0,5,1,1,1,19.2,20,4,29,6,0,13,10,1.32,0.247,-,1.51
