球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,222,39.8%,147.9,12,41,49,84,45.9%,12.4%,0.083,48,4,0,14,11,0
ツーシーム,106,19.0%,140.9,10,17,19,36,43.4%,18.9%,0.375,24,9,0,0,6,0
カットボール,96,17.2%,138.7,10,23,14,38,49.0%,28.6%,0.1,10,1,0,1,6,1
スプリット,66,11.8%,136.4,19,4,8,27,47.0%,54.3%,0.167,18,3,0,10,0,0
スライダー,65,11.6%,130.8,9,14,8,25,47.7%,34.6%,0.059,17,1,0,8,0,0
チェンジアップ,3,0.5%,130.7,1,0,0,2,33.3%,100.0%,0.0,1,0,0,1,0,0
