種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,0.57,5,5,0,3,0,0,0,0,0,0,0,31.1,15,0,31,16,1,2,2,0.99,0.144,4.36,-
Nighter,8.31,1,1,0,0,1,0,0,0,0,0,0,4.1,3,0,3,7,0,4,4,2.31,0.214,0.0,-
