条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,0.167,15,12,2,0,0,0,0,0,1,1,1,0.214
1-0より,0.0,7,7,0,0,0,0,0,0,0,0,0,0.0
2-0より,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0
3-0より,1.0,9,1,1,0,0,0,0,8,0,0,0,1.0
0-1より,0.25,14,12,3,0,1,0,0,0,0,1,1,0.231
1-1より,0.444,9,9,4,1,0,0,0,0,0,0,0,0.444
2-1より,0.222,9,9,2,0,0,0,0,0,0,0,0,0.222
3-1より,0.0,9,2,0,0,0,0,0,7,0,0,0,0.778
0-2より,0.0,19,19,0,0,0,0,12,0,0,0,0,0.0
1-2より,0.125,24,24,3,0,0,0,13,0,0,0,0,0.125
2-2より,0.176,17,17,3,0,0,0,6,0,0,0,0,0.176
3-2より,0.0,13,5,0,0,0,0,3,8,0,0,0,0.615
