球場,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
横浜,1.62,13,0,13,1,0,4,0,5,1,1,0,16.2,12,0,12,4,0,3,3,0.96,0.194,-,5.56
東京ドーム,6.75,2,0,2,0,0,0,0,0,0,0,0,1.1,2,0,1,1,0,1,1,2.25,0.333,-,1.33
甲子園,3.00,3,0,3,0,0,0,0,0,0,0,0,3.0,3,0,3,0,1,1,1,1.0,0.25,-,3.00
マツダスタジアム,13.50,3,0,3,1,0,0,0,1,1,1,0,2.0,5,0,1,0,0,3,3,2.5,0.5,-,0.67
神宮,1.69,5,0,5,0,1,0,0,0,0,0,1,5.1,7,1,6,1,0,2,1,1.5,0.318,-,2.67
バンテリンドーム,0.00,4,0,4,1,0,0,0,1,1,1,0,3.2,1,0,5,1,0,0,0,0.55,0.083,-,99.00
Ce その他,0.00,1,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,0.0,0.0,-,99.00
みずほPayPay,18.00,1,0,1,0,0,0,0,0,0,0,0,1.0,2,0,0,1,0,2,2,3.0,0.5,-,0.50
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
ZOZOマリン,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
京セラD大阪,6.00,3,0,3,1,0,0,0,1,1,1,0,3.0,3,1,4,2,0,2,2,1.67,0.25,-,1.50
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
