球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,143,32.2%,142.8,8,18,32,43,40.6%,9.8%,0.256,43,11,0,4,2,0
シュート,102,23.0%,140.3,2,17,17,33,35.3%,3.8%,0.314,35,11,0,3,2,1
カーブ,64,14.4%,115.5,4,16,8,29,43.8%,21.1%,0.25,8,2,0,1,1,0
カットボール,62,14.0%,135.3,6,19,13,14,61.3%,20.7%,0.5,12,6,2,2,0,0
フォーク,44,9.9%,133.9,10,4,8,17,50.0%,43.5%,0.0,13,0,0,8,0,0
スライダー,23,5.2%,131.5,2,8,4,6,60.9%,22.2%,0.0,3,0,0,0,0,0
チェンジアップ,6,1.4%,131.4,0,1,1,3,33.3%,0.0%,0.0,1,0,0,0,0,0
