球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,59,40.4%,148.3,6,8,23,13,62.7%,15.8%,0.0,10,0,0,2,0,0
カットボール,17,11.6%,139.4,3,2,4,5,52.9%,30.0%,0.167,6,1,0,3,0,0
スライダー,15,10.3%,129.0,1,4,2,6,46.7%,20.0%,0.667,3,2,0,1,0,0
カーブ,15,10.3%,118.7,0,5,1,8,40.0%,0.0%,0.0,1,0,0,0,0,0
ツーシーム,14,9.6%,145.7,0,2,3,3,35.7%,0.0%,0.333,6,2,0,0,0,0
フォーク,8,5.5%,134.1,2,1,2,2,62.5%,40.0%,0.333,3,1,0,2,0,0
チェンジアップ,8,5.5%,128.0,1,1,1,3,37.5%,25.0%,0.0,2,0,0,0,0,0
スプリット,7,4.8%,137.6,2,0,2,1,57.1%,33.3%,0.0,2,0,0,0,0,0
パワーカーブ,3,2.1%,124.0,1,0,1,0,66.7%,33.3%,0.0,2,0,0,1,0,0
