打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.289,59,219,197,27,57,16,0,10,103,23,62,17,1,2,1,2,2,2,4,0.349,0.523,0.871
Visitor,0.248,64,257,234,23,58,10,1,7,91,28,82,20,2,3,0,0,3,1,2,0.315,0.389,0.704
