球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,3,25.0%,150.0,1,0,2,0,100.0%,33.3%,.000,1,0,0,1,0,0
スライダー,3,25.0%,131.3,2,0,0,1,66.7%,100.0%,.000,1,0,0,1,0,0
チェンジアップ,2,16.7%,133.0,2,0,0,0,100.0%,100.0%,.000,1,0,0,1,0,0
カットボール,2,16.7%,133.0,0,1,0,1,50.0%,-%,-,0,0,0,0,0,0
カーブ,1,8.3%,123.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
ツーシーム,1,8.3%,148.0,0,0,1,0,100.0%,0.0%,-,0,0,0,0,0,0
