条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.267,48,45,12,2,0,2,0,0,0,2,1,0.261
1-0より,.286,36,35,10,2,0,1,0,0,0,1,0,0.286
2-0より,.333,6,6,2,0,0,0,0,0,0,0,0,0.333
3-0より,-,7,0,0,0,0,0,0,7,0,0,0,1.0
0-1より,.286,43,42,12,2,1,1,0,0,0,0,1,0.279
1-1より,.289,38,38,11,1,1,1,0,0,0,0,0,0.289
2-1より,.480,25,25,12,0,1,0,0,0,0,0,0,0.48
3-1より,.250,9,4,1,0,0,0,0,5,0,0,0,0.667
0-2より,.154,26,26,4,0,0,0,11,0,0,0,0,0.154
1-2より,.194,67,67,13,3,0,1,28,0,0,0,0,0.194
2-2より,.207,82,82,17,1,0,1,28,0,0,0,0,0.207
3-2より,.293,53,41,12,2,0,1,10,12,0,0,0,0.453
