チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,7,0,7,0,0,4,0,4,0,0,0,6.1,1,0,9,2,0,0,0,0.47,0.05,-,99.0
日本ハム,1.35,7,0,7,0,1,5,0,5,0,0,1,6.2,4,0,12,0,0,1,1,0.6,0.167,-,6.67
ロッテ,1.13,8,0,8,0,0,7,0,7,0,0,0,8.0,4,0,15,5,1,1,1,1.13,0.148,-,8.0
楽天,5.87,8,0,8,0,2,2,0,2,0,0,2,7.2,10,0,9,3,0,5,5,1.7,0.345,-,1.53
オリックス,0.0,13,0,13,0,0,9,0,9,0,0,0,12.2,5,0,17,6,1,1,0,0.87,0.119,-,12.67
