月名,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
3・4月,2.16,7,0,7,0,0,0,1,0,1,0,0,8.1,4,0,6,5,0,2,2,1.08,0.148,-,4.17
5月,3.38,5,0,5,0,0,2,0,2,0,0,0,5.1,5,1,5,2,0,2,2,1.31,0.25,-,2.67
6月,1.04,7,0,7,0,0,2,0,2,0,0,0,8.2,7,0,10,1,1,1,1,0.92,0.233,-,8.67
7月,0.00,7,0,7,0,0,3,0,3,0,0,0,5.2,3,0,2,2,1,0,0,0.88,0.15,-,99.00
8月,0.00,11,0,11,0,0,3,0,3,0,0,0,9.2,6,0,9,2,0,0,0,0.83,0.194,-,99.00
9月,2.00,10,0,10,1,2,4,2,5,3,1,2,9.0,6,0,5,2,0,2,2,0.89,0.182,-,4.50
10月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
11月,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
