アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,54,40.6%,安打,31,66.0%
フライ,40,30.1%,四死球,16,34.0%
空三振,32,24.1%,失策出塁,0,0.0%
見三振,5,3.8%,野選,0,0.0%
犠打,2,1.5%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
