種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,1.09,24,0,24,1,0,7,1,8,2,1,0,24.2,17,1,18,7,2,3,3,0.97,0.195,-,8.22
Visitor,1.64,23,0,23,0,2,7,2,7,2,0,2,22.0,14,0,19,7,0,4,4,0.95,0.189,-,5.5
