条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.241,31,29,7,2,0,0,0,0,1,1,0,0.267
1-0より,.400,11,10,4,0,0,0,0,0,0,0,1,0.364
2-0より,.000,3,3,0,0,0,0,0,0,0,0,0,0.0
3-0より,-,4,0,0,0,0,0,0,4,0,0,0,1.0
0-1より,.143,14,14,2,1,0,0,0,0,0,0,0,0.143
1-1より,.200,10,10,2,0,0,0,0,0,0,0,0,0.2
2-1より,.600,6,5,3,0,0,0,0,0,0,1,0,0.6
3-1より,.250,10,4,1,0,0,1,0,6,0,0,0,0.7
0-2より,.095,21,21,2,0,0,0,7,0,0,0,0,0.095
1-2より,.091,22,22,2,0,0,0,10,0,0,0,0,0.091
2-2より,.172,30,29,5,1,0,0,13,0,1,0,0,0.2
3-2より,.214,18,14,3,1,0,0,7,4,0,0,0,0.389
