チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
阪神,5.25,14,0,14,1,2,7,0,8,1,1,2,12.0,15,0,16,2,1,7,7,1.42,0.294,-,1.71
ＤｅＮＡ,2.0,11,0,11,0,1,4,0,4,0,0,1,9.0,10,2,11,1,2,3,2,1.22,0.278,-,3.0
広島,0.0,12,0,12,0,0,10,0,10,0,0,0,8.2,4,0,4,2,0,0,0,0.69,0.138,-,99.0
ヤクルト,0.0,8,0,8,1,0,5,0,6,1,1,0,8.0,5,0,6,1,0,0,0,0.75,0.179,-,99.0
中日,3.0,11,0,11,0,0,5,0,5,0,0,0,9.0,14,2,13,2,0,5,3,1.78,0.359,-,1.8
