条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.271,221,214,58,10,0,2,2,42,6,1,0,0,0.294
1塁,0.23,79,61,14,4,0,1,4,13,3,0,15,0,0.266
2塁,0.273,23,22,6,1,0,0,3,3,1,0,0,0,0.304
3塁,0.2,7,5,1,0,0,0,2,1,1,0,0,1,0.286
1・2塁,0.318,25,22,7,3,0,1,8,5,1,0,2,0,0.348
1・3塁,0.0,11,9,0,0,0,0,3,3,1,0,0,1,0.091
2・3塁,0.091,11,11,1,1,0,0,2,1,0,0,0,0,0.091
満塁,0.182,12,11,2,0,0,0,4,2,1,0,0,0,0.25
得点圏,0.213,89,80,17,5,0,1,22,15,5,0,2,2,0.253
