打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Home,0.249,57,196,177,19,44,12,0,1,59,10,30,10,0,0,8,1,4,1,1,0.287,0.333,0.621
Visitor,0.253,56,193,178,11,45,7,0,3,61,18,40,4,0,1,9,1,1,2,4,0.272,0.343,0.614
