球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
マツダスタジアム,.249,57,196,177,19,44,12,0,1,59,10,30,10,0,0,8,1,4,1,1,.287,.333,0.621
東京ドーム,.250,9,38,36,1,9,1,0,1,13,4,9,1,0,0,1,0,0,0,0,.270,.361,0.631
甲子園,.200,10,36,35,2,7,1,0,0,8,3,10,0,0,0,1,0,0,0,0,.200,.229,0.429
横浜,.286,11,38,35,3,10,4,0,0,14,0,8,0,0,0,3,0,0,0,0,.286,.400,0.686
神宮,.304,8,24,23,3,7,0,0,1,10,3,4,1,0,0,0,0,0,0,0,.333,.435,0.768
バンテリンドーム,.333,10,32,27,1,9,1,0,1,13,8,4,0,0,0,4,1,0,1,2,.321,.481,0.803
Ce その他,.083,3,12,12,0,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,.083,.083,0.167
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,.286,2,9,7,1,2,0,0,0,2,0,0,1,0,1,0,0,1,0,1,.444,.286,0.73
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.000,2,4,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,.250,.000,0.25
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
