チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,.333,1,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.333,.333,0.667
阪神,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ＤｅＮＡ,.000,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
広島,.500,1,3,2,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,0,.667,1.000,1.667
ヤクルト,.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,.333,.333,0.667
中日,.000,1,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.333,.000,0.333
