チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,8,0,8,1,0,3,0,4,1,1,0,8.0,4,0,10,5,0,0,0,1.13,0.154,-,99.0
日本ハム,8.1,6,0,6,1,0,0,0,1,1,1,0,6.2,8,3,8,3,0,6,6,1.65,0.286,-,1.11
ロッテ,4.5,4,0,4,0,0,0,0,0,0,0,0,4.0,1,1,4,1,0,2,2,0.5,0.077,-,2.0
楽天,8.1,4,0,4,0,1,1,0,1,0,0,1,3.1,7,0,5,2,0,4,3,2.7,0.438,-,0.83
西武,3.38,6,0,6,0,0,0,0,0,0,0,0,5.1,4,1,5,0,2,2,2,0.75,0.222,-,2.67
