種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,7.5,13,0,13,0,0,1,0,1,0,0,0,12.0,13,4,11,6,0,10,10,1.58,0.277,-,1.2
Visitor,1.76,15,0,15,2,1,3,0,5,2,2,1,15.1,11,1,21,5,2,4,3,1.04,0.204,-,3.83
