球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,8,53.3%,147.3,1,2,2,3,62.5%,33.3%,.000,1,0,0,1,0,0
シンカー,4,26.7%,139.5,0,0,1,1,25.0%,0.0%,.500,2,1,0,0,0,0
スライダー,1,6.7%,133.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
チェンジアップ,1,6.7%,136.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
ツーシーム,1,6.7%,-,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
