チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,0.281,25,99,89,9,25,2,0,5,42,16,13,9,2,0,0,1,1,0,2,0.343,0.472,0.815
阪神,0.168,25,99,95,5,16,4,0,2,26,8,10,3,0,0,0,1,0,0,3,0.192,0.274,0.466
ＤｅＮＡ,0.229,23,90,83,6,19,1,0,2,26,4,13,7,1,0,0,0,1,0,1,0.289,0.313,0.602
広島,0.263,25,103,95,6,25,7,0,1,35,16,14,7,1,0,0,1,0,0,1,0.311,0.368,0.679
中日,0.273,25,106,99,8,27,3,0,3,39,14,17,5,0,1,0,1,1,0,0,0.311,0.394,0.705
