アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,23,29.5%,安打,27,58.7%
フライ,21,26.9%,四死球,19,41.3%
空三振,24,30.8%,失策出塁,0,0.0%
見三振,6,7.7%,野選,0,0.0%
犠打,4,5.1%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
