チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.00,1,1,0,0,0,0,0,0,0,0,0,8.0,4,0,7,0,0,0,0,0.5,0.148,0.00,-
日本ハム,5.40,1,1,0,0,1,0,0,0,0,0,0,5.0,10,0,7,1,0,4,3,2.2,0.455,0.00,-
ロッテ,1.00,1,1,0,0,0,0,0,0,0,0,0,9.0,3,1,7,0,0,1,1,0.33,0.1,0.90,-
楽天,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
オリックス,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
西武,-,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,-,-
