種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.29,16,0,16,1,1,3,0,4,1,1,1,13.2,7,3,16,2,0,5,5,0.66,0.152,-,2.73
Nighter,2.62,41,0,41,1,2,14,0,15,1,1,2,34.1,27,5,27,12,2,10,10,1.14,0.225,-,3.43
