球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
マツダスタジアム,.241,34,85,79,6,19,4,0,0,23,3,12,6,0,0,0,0,0,0,2,.294,.291,0.585
東京ドーム,.500,4,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.500,.500,1.0
甲子園,.313,5,18,16,2,5,1,0,1,9,1,1,1,0,1,0,0,0,0,1,.389,.563,0.951
横浜,.667,3,3,3,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,.667,.667,1.333
神宮,.250,4,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,0.5
バンテリンドーム,.250,7,13,12,1,3,1,0,0,4,0,4,1,0,0,0,0,0,0,0,.308,.333,0.641
Ce その他,.250,2,5,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,.400,.250,0.65
みずほPayPay,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
エスコンＦ,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
ZOZOマリン,.200,2,11,10,0,2,0,0,0,2,0,4,0,0,0,1,0,0,0,0,.200,.200,0.4
楽天モバイル,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
京セラD大阪,.231,3,14,13,2,3,0,0,0,3,0,4,0,0,1,0,0,0,0,0,.286,.231,0.516
ベルーナドーム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
