条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.412,17,17,7,2,0,0,0,0,0,0,0,0.412
1-0より,.400,10,10,4,0,0,1,0,0,0,0,0,0.4
2-0より,.000,1,1,0,0,0,0,0,0,0,0,0,0.0
3-0より,-,3,0,0,0,0,0,0,3,0,0,0,1.0
0-1より,.077,13,13,1,0,0,0,0,0,0,0,0,0.077
1-1より,.250,4,4,1,0,0,0,0,0,0,0,0,0.25
2-1より,.000,5,5,0,0,0,0,0,0,0,0,0,0.0
3-1より,.500,5,2,1,0,0,0,0,3,0,0,0,0.8
0-2より,.111,9,9,1,0,0,0,3,0,0,0,0,0.111
1-2より,.200,21,20,4,0,0,2,7,0,1,0,0,0.238
2-2より,.091,22,22,2,0,0,0,10,0,0,0,0,0.091
3-2より,.200,21,10,2,1,0,0,4,11,0,0,0,0.619
