条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.164,71,61,10,2,0,1,1,14,9,1,0,0,0.282
1塁,0.346,30,26,9,1,0,2,5,4,4,0,0,0,0.433
2塁,0.0,13,10,0,0,0,0,0,3,3,0,0,0,0.231
3塁,0.333,3,3,1,0,0,0,1,0,0,0,0,0,0.333
1・2塁,0.333,7,6,2,0,0,0,1,0,1,0,0,0,0.429
1・3塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
2・3塁,0.0,2,2,0,0,0,0,0,1,0,0,0,0,0.0
満塁,0.333,3,3,1,0,0,0,1,1,0,0,0,0,0.333
得点圏,0.154,30,26,4,0,0,0,3,6,4,0,0,0,0.267
