打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,28,5,0.179,0,4,7,0,0,0.343
2打席目,31,4,0.129,1,10,3,0,0,0.206
3打席目,30,8,0.267,1,6,4,0,0,0.353
4打席目,22,6,0.273,1,4,4,0,0,0.385
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
