チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,0.0,7,0,7,0,0,1,0,1,0,0,0,6.2,1,0,11,2,0,0,0,0.45,0.048,-,99.0
日本ハム,0.0,4,0,4,0,0,0,0,0,0,0,0,4.0,1,0,6,5,1,0,0,1.5,0.083,-,99.0
ロッテ,2.7,4,0,4,0,0,1,0,1,0,0,0,3.1,5,0,1,1,2,1,1,1.8,0.357,-,3.33
楽天,7.11,8,0,8,1,1,0,0,1,1,1,1,6.1,12,0,6,5,0,5,5,2.68,0.414,-,1.27
オリックス,9.0,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,1,0,1,1,2.0,0.333,-,1.0
