条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
無し,0.176,46,34,6,1,0,0,12,10,2,0,0,0.391
1塁,0.333,21,18,6,0,0,0,5,0,1,2,0,0.368
2塁,0.167,8,6,1,0,0,0,1,2,0,0,0,0.375
3塁,1.0,1,1,1,0,0,0,0,0,0,0,0,1.0
1・2塁,0.3,10,10,3,1,0,0,4,0,0,0,0,0.3
1・3塁,0.25,5,4,1,0,0,0,1,1,0,0,0,0.4
2・3塁,0.667,4,3,2,0,0,0,1,1,0,0,0,0.75
満塁,0.0,3,3,0,0,0,0,1,0,0,0,0,0.0
得点圏,0.296,31,27,8,1,0,0,8,4,0,0,0,0.387
