条件,打率,打席,打数,安打,2塁,3塁,本塁,三振,四球,死球,犠打,犠飛,出塁率
0-0より,.455,13,11,5,0,0,0,0,0,1,1,0,0.5
1-0より,.200,5,5,1,0,0,0,0,0,0,0,0,0.2
2-0より,1.000,2,1,1,1,0,0,0,0,0,1,0,1.0
3-0より,-,1,0,0,0,0,0,0,1,0,0,0,1.0
0-1より,.571,7,7,4,1,0,0,0,0,0,0,0,0.571
1-1より,.444,10,9,4,0,0,0,0,0,1,0,0,0.5
2-1より,.500,2,2,1,0,0,0,0,0,0,0,0,0.5
3-1より,.667,5,3,2,0,0,0,0,2,0,0,0,0.8
0-2より,.000,11,11,0,0,0,0,5,0,0,0,0,0.0
1-2より,.071,15,14,1,0,0,0,11,0,1,0,0,0.133
2-2より,.000,10,10,0,0,0,0,6,0,0,0,0,0.0
3-2より,.167,17,6,1,0,0,0,3,11,0,0,0,0.706
