種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.0,16,16,0,5,5,0,0,0,0,0,0,99.0,80,4,64,27,3,24,22,1.08,0.216,2.48,-
Visitor,4.63,7,7,0,2,4,0,0,0,0,0,0,35.0,47,5,17,11,1,23,18,1.66,0.324,3.29,-
