球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,941,45.2%,147.4,55,147,227,320,45.6%,11.6%,0.243,222,54,4,33,26,4
カットボール,421,20.2%,139.8,51,68,85,110,48.5%,21.0%,0.256,121,31,3,16,7,0
スプリット,283,13.6%,138.5,34,30,50,95,40.3%,21.5%,0.281,89,25,0,17,3,0
カーブ,271,13.0%,122.1,18,62,47,100,46.9%,16.5%,0.286,49,14,2,5,0,0
スライダー,166,8.0%,131.7,20,24,32,65,45.8%,26.0%,0.086,35,3,0,10,2,0
