チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,6.52,4,4,0,0,4,0,0,0,0,0,0,19.1,28,2,10,9,1,18,14,1.91,0.346,1.29,-
日本ハム,3.44,6,6,0,1,2,0,0,0,0,0,0,34.0,37,4,23,9,0,16,13,1.35,0.27,3.0,-
ロッテ,0.43,3,3,0,2,0,0,0,0,0,0,0,21.0,10,0,9,5,0,1,1,0.71,0.141,3.15,-
楽天,2.81,5,5,0,1,3,0,0,0,0,0,0,25.2,31,2,19,8,1,8,8,1.52,0.292,3.0,-
オリックス,1.29,2,2,0,1,0,0,0,0,0,0,0,14.0,6,1,9,4,1,2,2,0.71,0.122,3.21,-
