球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,18,42.9%,149.4,4,6,4,3,77.8%,44.4%,.000,4,0,0,3,0,0
カットボール,6,14.3%,140.8,1,0,2,3,50.0%,33.3%,-,0,0,0,0,0,0
スプリット,5,11.9%,133.4,2,0,2,1,80.0%,50.0%,.000,1,0,0,1,0,0
フォーク,4,9.5%,132.8,0,0,1,0,25.0%,0.0%,.000,3,0,0,0,0,0
チェンジアップ,4,9.5%,128.7,1,1,0,1,50.0%,50.0%,.000,1,0,0,0,0,0
スライダー,3,7.1%,132.5,1,0,1,1,66.7%,50.0%,-,0,0,0,0,0,0
パワーカーブ,1,2.4%,120.0,0,1,0,0,100.0%,-%,-,0,0,0,0,0,0
高速スライダー,1,2.4%,140.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
