球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
エスコンＦ,.213,63,218,197,20,42,6,0,9,75,26,60,20,0,0,1,0,1,1,5,.286,.381,0.666
みずほPayPay,.200,10,40,35,6,7,4,0,2,17,3,13,5,1,0,0,0,0,0,0,.300,.486,0.786
ZOZOマリン,.233,8,33,30,6,7,3,1,0,12,3,10,3,1,0,0,0,1,0,0,.303,.400,0.703
楽天モバイル,.240,13,54,50,7,12,4,0,4,28,11,12,4,0,0,0,0,0,0,0,.296,.560,0.856
京セラD大阪,.219,12,36,32,3,7,2,0,2,15,5,10,3,1,1,0,0,0,1,1,.306,.469,0.774
ベルーナドーム,.243,10,40,37,3,9,2,0,1,14,4,8,3,0,0,0,0,0,1,1,.300,.378,0.678
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
東京ドーム,.368,5,19,19,2,7,2,0,1,12,3,7,0,0,0,0,0,0,0,0,.368,.632,1.0
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,.400,3,13,10,1,4,0,0,1,7,1,3,3,2,0,0,0,0,0,0,.538,.700,1.238
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,.100,3,12,10,0,1,0,0,0,1,0,2,2,1,0,0,0,1,0,0,.250,.100,0.35
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
