条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.237,256,236,56,11,1,13,13,75,20,0,0,0,0.297
1塁,0.234,100,94,22,6,0,3,9,26,5,1,0,0,0.28
2塁,0.063,23,16,1,1,0,0,1,4,7,0,0,0,0.348
3塁,0.167,12,12,2,0,0,1,3,2,0,0,0,0,0.167
1・2塁,0.171,45,41,7,2,0,2,9,13,4,0,0,0,0.244
1・3塁,0.375,9,8,3,2,0,0,5,3,1,0,0,0,0.444
2・3塁,0.167,10,6,1,0,0,0,4,1,3,0,1,0,0.444
満塁,0.571,10,7,4,1,0,1,12,1,3,0,0,0,0.7
得点圏,0.2,109,90,18,6,0,4,34,24,18,0,1,0,0.333
