チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.26,22,88,77,10,20,6,0,4,38,7,20,11,1,0,0,0,0,1,1,0.352,0.494,0.846
ロッテ,0.203,20,77,69,11,14,5,1,1,24,7,21,8,1,0,0,0,1,0,0,0.286,0.348,0.634
楽天,0.235,23,86,81,11,19,5,0,7,45,18,24,5,0,0,0,0,0,0,0,0.279,0.556,0.835
オリックス,0.239,25,78,71,8,17,4,0,3,30,9,26,6,1,1,0,0,1,1,3,0.308,0.423,0.73
西武,0.176,21,76,68,4,12,2,0,2,20,9,17,7,0,0,1,0,0,1,2,0.253,0.294,0.547
