アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,7,46.7%,安打,1,50.0%
フライ,3,20.0%,四死球,1,50.0%
空三振,2,13.3%,失策出塁,0,0.0%
見三振,3,20.0%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
