打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,.000,1,5,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,.400,.000,0.4
2番,.259,39,165,143,10,37,10,1,2,55,9,28,15,0,0,4,3,0,0,4,.323,.385,0.708
3番,.000,4,16,14,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,.125,.000,0.125
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.292,17,60,48,4,14,1,0,1,18,4,7,10,0,1,1,0,0,0,0,.424,.375,0.799
6番,.380,15,58,50,7,19,2,0,1,24,8,6,8,1,0,0,0,1,0,1,.466,.480,0.946
7番,.195,13,46,41,2,8,2,0,0,10,3,9,4,0,0,0,1,0,0,0,.261,.244,0.505
8番,.273,3,12,11,2,3,1,0,0,4,0,5,0,0,0,1,0,0,0,0,.273,.364,0.636
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
