打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.224,36,135,116,3,26,7,0,0,33,2,20,16,0,0,3,0,0,0,2,0.318,0.284,0.603
Nighter,0.275,66,238,204,22,56,10,1,4,80,23,47,26,1,1,3,4,1,0,3,0.353,0.392,0.745
