チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.2,14,53,45,3,9,2,0,0,11,3,7,6,0,0,2,0,0,0,1,0.294,0.244,0.539
日本ハム,0.279,18,68,61,2,17,2,0,1,22,3,13,6,0,0,1,0,0,0,2,0.343,0.361,0.704
楽天,0.308,18,66,52,8,16,6,1,1,27,8,10,11,0,0,2,1,0,0,1,0.422,0.519,0.941
オリックス,0.158,17,63,57,1,9,2,0,0,11,3,16,3,0,1,0,2,0,0,0,0.206,0.193,0.399
西武,0.328,20,73,61,6,20,5,0,1,28,5,15,10,0,0,1,1,1,0,1,0.417,0.459,0.876
