種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
Home,2.91,15,9,6,3,4,1,0,2,1,1,0,58.2,59,4,28,18,1,22,19,1.31,0.258,2.86,-
Visitor,2.92,10,4,6,0,1,0,1,0,1,0,0,24.2,24,3,14,5,2,8,8,1.18,0.267,1.06,5.33
