チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
ソフトバンク,3.75,3,3,0,1,1,0,0,0,0,0,0,12.0,13,0,7,5,1,5,5,1.5,0.277,3.75,-
日本ハム,2.64,8,4,4,0,2,0,0,0,0,0,0,30.2,27,2,17,3,0,9,9,0.98,0.233,1.29,99.00
ロッテ,1.8,2,1,1,0,0,0,0,0,0,0,0,5.0,6,0,3,4,0,1,1,2.0,0.316,4.5,99.00
オリックス,1.56,6,1,5,0,0,1,1,1,1,0,0,17.1,14,0,7,5,0,3,3,1.1,0.215,0.0,5.50
西武,1.69,1,1,0,0,0,0,0,0,0,0,0,5.1,7,1,2,0,0,1,1,1.31,0.389,1.5,-
