種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,3.32,13,7,6,2,3,1,1,2,2,1,0,43.1,43,4,22,14,1,16,16,1.32,0.256,2.7,7.33
Nighter,2.48,12,6,6,1,2,0,0,0,0,0,0,40.0,40,3,20,9,2,14,11,1.23,0.265,2.03,-
