アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,16,14.0%,安打,33,61.1%
フライ,62,54.4%,四死球,20,37.0%
空三振,26,22.8%,失策出塁,1,1.9%
見三振,10,8.8%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
