球場,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
エスコンＦ,.196,39,51,46,4,9,1,0,1,13,3,12,3,0,1,1,0,1,1,0,.260,.283,0.543
みずほPayPay,.167,8,7,6,1,1,0,0,0,1,0,3,0,0,0,1,0,1,0,0,.167,.167,0.333
ZOZOマリン,.250,8,11,8,2,2,1,0,0,3,0,4,3,0,0,0,0,1,0,0,.455,.375,0.83
楽天モバイル,.389,12,19,18,2,7,0,0,0,7,0,6,0,0,1,0,0,0,0,0,.421,.389,0.81
京セラD大阪,.000,6,6,5,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,.000,.000,0.0
ベルーナドーム,.200,6,6,5,2,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,.333,.200,0.533
Pa その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
東京ドーム,.000,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
甲子園,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
横浜,.000,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
マツダスタジアム,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
神宮,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
バンテリンドーム,.000,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,0.0
Ce その他,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
