チーム,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
ソフトバンク,0.25,13,9,8,1,2,0,0,0,2,1,4,0,0,0,1,0,1,0,0,0.25,0.25,0.5
ロッテ,0.19,17,24,21,3,4,1,0,0,5,0,8,3,0,0,0,0,2,0,0,0.292,0.238,0.53
楽天,0.364,14,23,22,3,8,0,0,1,11,1,6,0,0,1,0,0,0,0,0,0.391,0.5,0.891
オリックス,0.143,14,16,14,1,2,1,0,0,3,1,6,1,0,0,1,0,0,0,0,0.2,0.214,0.414
西武,0.167,15,20,18,3,3,0,0,0,3,0,6,2,0,0,0,0,0,0,0,0.25,0.167,0.417
