打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.196,26,56,51,9,10,1,1,0,13,4,15,5,0,0,0,0,6,1,1,0.268,0.255,0.523
Nighter,0.253,53,97,83,14,21,3,1,1,29,6,24,11,0,1,1,1,6,5,0,0.344,0.349,0.693
