条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,.286,30,28,8,1,0,0,0,8,0,2,0,0,.333
1塁,.067,15,15,1,0,0,0,0,6,0,0,0,0,.067
2塁,.333,4,3,1,0,0,0,1,1,1,0,0,0,.500
3塁,1.000,1,1,1,1,0,0,1,0,0,0,0,0,1.000
1・2塁,.250,6,4,1,1,0,0,2,1,0,2,0,0,.500
1・3塁,-,0,0,0,0,0,0,0,0,0,0,0,0,-
2・3塁,.500,2,2,1,1,0,0,2,1,0,0,0,0,.500
満塁,.000,2,2,0,0,0,0,0,0,0,0,0,0,.000
得点圏,.333,15,12,4,3,0,0,6,3,1,2,0,0,.467
