打席数,打数,安打,打率,本塁,三振,四死,犠打,犠飛,出塁率
1打席目,15,3,0.2,0,4,0,0,0,0.2
2打席目,15,2,0.133,0,4,0,0,0,0.133
3打席目,13,4,0.308,0,5,0,0,0,0.308
4打席目,4,1,0.25,0,2,2,0,0,0.5
5打席目以上,1,0,0.0,0,0,0,0,0,0.0
