チーム,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
阪神,9.0,3,1,2,0,0,0,0,0,0,0,0,8.0,10,1,4,6,1,8,8,2.0,0.303,1.50,0.43
ＤｅＮＡ,0.0,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,2,0,0,0,0,1.0,0.2,-,99.00
広島,0.0,1,0,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,1.0,0.333,-,99.00
ヤクルト,3.68,2,1,1,0,1,0,0,0,0,0,0,7.1,9,2,3,2,0,3,3,1.5,0.321,0.00,2.00
中日,3.6,1,1,0,0,0,0,0,0,0,0,0,5.0,2,1,4,3,0,2,2,1.0,0.125,7.20,-
