球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,打率,打数,安打,ＨＲ,三振,四球,死球
ストレート,30,46.9%,149.6,0,8,5,13,43.3%,0.0%,.333,3,1,0,0,2,0
フォーク,12,18.8%,134.8,3,1,3,4,58.3%,42.9%,.333,3,1,0,2,0,1
スライダー,7,10.9%,128.4,0,5,0,2,71.4%,-%,-,0,0,0,0,0,0
チェンジアップ,5,7.8%,139.0,1,1,0,3,40.0%,100.0%,.000,1,0,0,1,0,0
シュート,4,6.3%,142.7,0,2,1,0,75.0%,0.0%,.000,1,0,0,0,0,0
カットボール,4,6.3%,141.0,1,1,0,1,50.0%,50.0%,.000,2,0,0,1,0,0
シンカー,1,1.6%,128.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
ツーシーム,1,1.6%,136.0,0,0,0,1,0.0%,-%,-,0,0,0,0,0,0
