打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.318,20,49,44,4,14,0,1,0,16,1,8,3,0,1,1,0,2,0,0,0.375,0.364,0.739
Nighter,0.259,106,352,313,39,81,8,4,0,97,12,38,21,2,5,12,1,12,6,6,0.315,0.31,0.625
