打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
Day,0.176,35,121,102,11,18,4,2,0,26,10,9,17,0,1,0,1,1,0,3,0.298,0.255,0.552
Nighter,0.264,81,310,269,23,71,6,2,3,90,24,39,33,1,1,4,3,0,2,2,0.343,0.335,0.678
