条件,打率,打席,打数,安打,2塁,3塁,本塁,打点,三振,四球,死球,犠打,犠飛,出塁率
無し,0.249,216,197,49,6,1,2,2,23,18,1,0,0,0.315
1塁,0.211,82,71,15,2,1,0,1,11,10,0,1,0,0.309
2塁,0.25,46,36,9,1,1,0,4,4,10,0,0,0,0.413
3塁,0.167,11,6,1,0,0,0,2,1,5,0,0,0,0.545
1・2塁,0.286,41,35,10,0,1,1,10,5,3,0,3,0,0.342
1・3塁,0.154,17,13,2,1,0,0,5,1,2,1,0,1,0.294
2・3塁,0.4,9,5,2,0,0,0,6,2,2,0,0,2,0.444
満塁,0.125,9,8,1,0,0,0,4,1,0,0,0,1,0.111
得点圏,0.243,133,103,25,2,2,1,31,14,22,1,3,4,0.369
