アウト内容,アウト内容.1,アウト内容.2,出塁内容,出塁内容.1,出塁内容.2
結果,総数,割合,結果,総数,割合
ゴロ,11,29.7%,安打,22,81.5%
フライ,13,35.1%,四死球,5,18.5%
空三振,9,24.3%,失策出塁,0,0.0%
見三振,4,10.8%,野選,0,0.0%
犠打,0,0.0%,打・走妨,0,0.0%
守備妨,0,0.0%,,,
