球種,球数,割合,平均球速 (km/h),空振り,見逃し,ファウル,ボール,ストライク 割合,Whiff%,被打率,被打数,被安,被本,奪三振,与四球,与死球
ストレート,137,53.1%,140.2,13,27,32,38,52.6%,18.1%,0.368,38,14,4,11,2,0
スライダー,57,22.1%,124.6,2,7,10,31,33.3%,10.5%,0.25,8,2,1,1,1,0
フォーク,45,17.4%,124.1,5,8,9,16,48.9%,23.8%,0.375,8,3,0,1,2,0
カーブ,19,7.4%,109.1,0,5,1,8,31.6%,0.0%,0.6,5,3,0,0,0,0
