打順,打率,試合,打席,打数,得点,安打,２Ｂ,３Ｂ,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
1番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
2番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
3番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
4番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
5番,.150,5,22,20,2,3,0,0,0,3,0,5,1,0,1,0,0,0,0,0,.227,.150,0.377
6番,.083,7,25,24,1,2,1,0,0,3,1,14,1,0,0,0,0,0,0,1,.120,.125,0.245
7番,.250,47,176,160,12,40,5,0,9,72,34,57,10,0,4,0,2,1,0,2,.307,.450,0.757
8番,.133,5,17,15,1,2,0,0,1,5,1,5,1,0,1,0,0,0,0,0,.235,.333,0.569
9番,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0.0
