種別,防御率,試合,先発,救援,勝利,敗戦,HLD,Ｓ,ＨＰ,ＳＰ,救勝,救敗,回数,被安,被本,三振,四球,死球,失点,自責,WHIP,被打率,援護率,IPR
DayGame,2.79,9,0,9,0,1,4,0,4,0,0,1,9.2,11,0,8,3,0,3,3,1.45,0.282,-,3.22
Nighter,1.8,20,0,20,3,0,0,0,3,3,3,0,20.0,19,1,14,4,0,4,4,1.15,0.247,-,5.0
